Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
23w4nTXejEmVrjclvILJDc,"Don’t Get Me Wrong","New Music","Matchbox Twenty",2024-05-16,173132,1,dylplut,2024-12-04T21:56:04Z,"neo mellow,pop rock,post-grunge","Warner Music Group - X5 Music Group",0.636,0.743,4,-6.128,1,0.067,0.0122,0,0.125,0.704,140.041,4
1URQysCxbcjdiUUPsB6sAF,"MVP","New Music","A Boogie Wit da Hoodie,G-Eazy",2024-05-16,173948,2,dylplut,2024-12-04T21:56:04Z,"melodic rap,rap,trap,indie pop rap,oakland hip hop,pop rap","Warner Music Group - X5 Music Group",0.801,0.706,1,-6.079,1,0.255,0.000212,0,0.15,0.331,138.008,4
6wfLP6wuXumlKS3AcaJVfm,"For What It’s Worth (feat. Alana Springsteen)","New Music","BRELAND,Alana Springsteen",2024-05-16,176617,1,dylplut,2024-12-04T21:56:04Z,"black americana,contemporary country,country pop,modern country pop","Warner Music Group - X5 Music Group",0.625,0.727,1,-4.532,1,0.0378,0.0985,0,0.101,0.654,146.154,4
4GTeRCxuqvHD1ZiUnsfBB6,"In My Head","New Music","Mike Shinoda,Kailee Morgue",2024-05-16,172466,2,dylplut,2024-12-04T21:56:04Z,"alternative hip hop,alt z,dark pop","Warner Music Group - X5 Music Group",0.658,0.904,5,-2.908,0,0.0703,0.00113,0,0.154,0.675,131.962,4
57jkNR1j8aGoqwkiPtp9Yb,"Eyes","New Music","Bazzi",2024-05-16,161973,1,dylplut,2024-12-04T21:56:04Z,"pop","Warner Music Group - X5 Music Group",0.809,0.833,3,-3.134,1,0.0295,0.112,0.0000597,0.0951,0.643,118.943,4
7KHOlAGcbRBwPva5HaUPyF,"I Know - PR1SVX Edit","New Music","Kanii,PR1ISVX",2024-05-16,133829,1,dylplut,2024-12-04T21:56:04Z,"bedroom r&b,krushclub,sped up","Warner Music Group - X5 Music Group",0.674,0.759,11,-8.234,0,0.0695,0.0784,0.472,0.296,0.109,134.038,4
1dUK2u8XmhhYkZkLJPILOH,"I Tried","New Music","Daniel Seavey",2024-05-16,136182,1,dylplut,2024-12-04T21:56:04Z,"singer-songwriter pop,social media pop,teen pop","Warner Music Group - X5 Music Group",0.65,0.347,4,-10.811,1,0.0342,0.842,0.0000486,0.0919,0.527,131.89,4
6cMFLpuZFjfvrMNZLkfGJF,"if i were a fish","New Music","corook,Olivia Barton",2024-05-16,141903,1,dylplut,2024-12-04T21:56:04Z,"boston folk","Warner Music Group - X5 Music Group",0.699,0.375,5,-9.428,1,0.093,0.813,0,0.139,0.81,179.849,4
4zXaHVzDuWPbMx75rm4At7,"Love Letter","New Music","Knox",2024-05-16,158028,1,dylplut,2024-12-04T21:56:04Z,"singer-songwriter pop","Warner Music Group - X5 Music Group",0.648,0.869,8,-3.51,1,0.0391,0.0264,0,0.219,0.853,141.976,4
3ejQHlPCO1O9RTn5GUWwxr,"Gunsmoke Town","New Music","Kodak Black",2024-05-16,174545,1,dylplut,2024-12-04T21:56:04Z,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino","Warner Music Group - X5 Music Group",0.827,0.709,6,-5.201,0,0.394,0.101,0,0.0948,0.55,82.523,4
5oVstJNNMIh8N5qFWcGM0v,"Elevated Heartbreak","New Music","jxdn",2024-05-16,203596,1,dylplut,2024-12-04T21:56:04Z,"pop punk,social media pop","Warner Music Group - X5 Music Group",0.371,0.261,6,-9.702,1,0.029,0.0587,0,0.111,0.28,157.874,3
29QA3DUfpmouMyHPKGOTbz,"Greenlight","New Music","Hayley Kiyoko",2024-05-16,173240,1,dylplut,2024-12-04T21:56:04Z,"alt z,indie poptimism,pop","Warner Music Group - X5 Music Group",0.678,0.816,8,-4.676,0,0.051,0.0149,0,0.0668,0.578,124.947,4
2OpKrcAK5cpSiGvtc3kd1z,"Don’t Let Me Down","New Music","Gus Dapperton,BENEE",2024-05-16,235280,1,dylplut,2024-12-04T21:56:04Z,"bedroom pop,indie poptimism,pov: indie,alt z,nz pop","Warner Music Group - X5 Music Group",0.69,0.728,4,-5.684,0,0.0323,0.0173,0.00132,0.175,0.658,117.013,4
6QlJsnnSQHITZgtz9SwXa1,"Dark Skies","New Music","A R I Z O N A",2024-05-16,194798,1,dylplut,2024-12-04T21:56:04Z,"electropop,indie poptimism","Warner Music Group - X5 Music Group",0.675,0.898,10,-6.197,1,0.0524,0.107,0.0000498,0.349,0.681,153.034,4
4Nw21V65F9S0ymDLcs4o6i,"don’t call me pretty","New Music","GAYLE",2024-05-16,181076,1,dylplut,2024-12-04T21:56:04Z,"alt z,modern alternative pop","Warner Music Group - X5 Music Group",0.625,0.458,5,-6.382,1,0.0398,0.00737,0,0.178,0.384,135.898,4
520vm3XNy95WmZ22P1GU7q,"California Girl","New Music","Crash Adams",2024-05-16,173836,1,dylplut,2024-12-04T21:56:04Z,"","Warner Music Group - X5 Music Group",0.653,0.893,11,-2.673,1,0.0509,0.214,0.00000595,0.102,0.953,135.049,4
1DEzyBQn0RVtP1IOlzk5qw,"Girl I Used to Be","New Music","CIL",2024-05-16,196966,1,dylplut,2024-12-04T21:56:04Z,"singer-songwriter pop","Warner Music Group - X5 Music Group",0.521,0.448,7,-5.95,1,0.0342,0.308,0,0.0643,0.561,138.727,3
3QVjyOnA1TWKD5Kn0QS4wz,"Do U Want Me Baby? (feat. Elphi)","New Music","Joel Corry,Billen Ted,Elphi",2024-05-16,143253,1,dylplut,2024-12-04T21:56:04Z,"dance pop,pop dance,uk dance","Warner Music Group - X5 Music Group",0.793,0.745,9,-6.285,1,0.0719,0.00986,0.0000572,0.0781,0.168,130.968,4
7gtaKNXeO3BdlmmSRkThTC,"Drop Stop Roll","New Music","Rainbow Kitten Surprise",2024-05-16,170788,1,dylplut,2024-12-04T21:56:04Z,"pov: indie","Warner Music Group - X5 Music Group",0.731,0.666,8,-8.791,1,0.0316,0.0357,0,0.101,0.37,105.046,4
3qQ2iwwnoNZsudlyGMR4k7,"Don’t Call Me","New Music","Faouzia",2024-05-16,148083,1,dylplut,2024-12-04T21:56:04Z,"alt z,canadian pop","Warner Music Group - X5 Music Group",0.724,0.943,0,-3.204,0,0.0313,0.0378,0,0.226,0.651,127.971,4
0ADBwYObblMMO004j2VhLW,"Rainbow","New Music","Jesse®",2024-05-16,176546,3,dylplut,2024-12-04T21:56:04Z,"modern alternative pop","Warner Music Group - X5 Music Group",0.658,0.408,2,-9.798,1,0.0287,0.0674,0.0000197,0.105,0.201,112.97,4
3m2FhnvrTolE9saxeWxeMx,"Stupid Cupid","New Music","Jenna Raine",2024-05-16,173954,1,dylplut,2024-12-04T21:56:04Z,"alt z,singer-songwriter pop","Warner Music Group - X5 Music Group",0.645,0.465,10,-8.422,1,0.0339,0.115,0.00000118,0.213,0.301,131.916,4
72Lf7OLjuAa6SWJARaaJYw,"Love from the Other Side - Edit","New Music","Fall Out Boy",2024-05-16,247320,2,dylplut,2024-12-04T21:56:04Z,"emo,modern rock,pop,rock","Warner Music Group - X5 Music Group",0.449,0.932,9,-5.314,1,0.101,0.000219,0.0000796,0.106,0.424,158.031,4
4Ur8AiXgMxlCkTtzv75k07,"Home","New Music","Brandi Carlile",2024-05-16,213426,1,dylplut,2024-12-04T21:56:04Z,"acoustic pop,ectofolk,folk,indie folk,lilith,modern folk rock,new americana","Warner Music Group - X5 Music Group",0.655,0.405,1,-7.57,0,0.0391,0.297,0,0.097,0.272,96.021,4
3xCB3UUzJDlSeMiujCTwgD,"Eraser","New Music","Ricky Montgomery",2024-05-16,183114,1,dylplut,2024-12-04T21:56:04Z,"la indie,pop,pov: indie","Warner Music Group - X5 Music Group",0.654,0.772,7,-6.658,1,0.0643,0.164,0.00399,0.1,0.548,160.067,4
4yrECurpQ1HJZOZCwL89ta,"Dear Insecurity (feat. Brandi Carlile)","New Music","Brandy Clark,Brandi Carlile",2024-05-16,276146,1,dylplut,2024-12-04T21:56:04Z,"contemporary country,queer country,acoustic pop,ectofolk,folk,indie folk,lilith,modern folk rock,new americana","Warner Music Group - X5 Music Group",0.463,0.248,10,-10.246,1,0.0448,0.871,0.0000283,0.103,0.181,139.306,4
0aB0v4027ukVziUGwVGYpG,"tv off (feat. lefty gunplay)","GNX","Kendrick Lamar,Lefty Gunplay",2024-11-22,220690,90,dylplut,2024-12-04T22:00:51Z,"conscious hip hop,hip hop,rap,west coast rap","pgLang, under exclusive license to Interscope Records",0.855,0.529,6,-6.679,0,0.263,0.0837,0,0.423,0.548,100.036,4
2t4H61OtTYgmDe61KxkjKH,"PLUTOSKI","MIXTAPE PLUTO","Future",2024-09-20,179022,73,dylplut,2024-12-04T22:00:51Z,"atl hip hop,hip hop,rap,southern hip hop,trap","Wilburn Holding Co./Epic",0.794,0.533,9,-8.206,1,0.0591,0.14,0.0000276,0.207,0.15,120.011,4
76Ku9OBFK1NjMylR8r4WLK,"Gang Baby","SLUT SZN","NLE Choppa",2024-09-27,138180,78,dylplut,2024-12-04T22:00:51Z,"memphis hip hop,rap","Warner Records",0.92,0.699,11,-6.635,1,0.358,0.00768,0,0.0745,0.484,129.054,4
0nj9Bq5sHDiTxSHunhgkFb,"squabble up","GNX","Kendrick Lamar",2024-11-22,157992,90,dylplut,2024-12-04T22:00:51Z,"conscious hip hop,hip hop,rap,west coast rap","pgLang, under exclusive license to Interscope Records",0.874,0.672,0,-5.568,1,0.198,0.0206,0,0.0783,0.711,103.921,4
2EKL77lwxvo615Ga7VjEUl,"HIM ALL ALONG","HIM ALL ALONG","Gunna",2024-10-18,158666,76,dylplut,2024-12-04T22:00:51Z,"atl hip hop,melodic rap,rap,trap","300 Entertainment",0.872,0.507,4,-6.323,0,0.072,0.195,0,0.111,0.506,130.007,4
1Es7AUAhQvapIcoh3qMKDL,"Timeless (with Playboi Carti)","Timeless","The Weeknd,Playboi Carti",2024-09-27,256000,92,dylplut,2024-12-04T22:00:51Z,"canadian contemporary r&b,canadian pop,pop,atl hip hop,plugg,pluggnb,rage rap,rap","XO / Republic Records",0.769,0.722,11,-5.485,0,0.0507,0.0584,0.00000256,0.111,0.57,119.973,4
3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","CHROMAKOPIA","Tyler, The Creator,GloRilla,Sexyy Red,Lil Wayne",2024-10-28,255915,89,dylplut,2024-12-04T22:00:51Z,"hip hop,rap,southern hip hop,trap queen,new orleans rap,pop rap,trap","Columbia",0.505,0.812,1,-3.986,1,0.461,0.285,0,0.444,0.664,80.09,4
6afQ4fJDJ9QqU5BKIH99Ej,"Insecurities","Insecurities","Lil Baby",2024-11-15,127154,76,dylplut,2024-12-04T22:00:51Z,"atl hip hop,atl trap,rap,trap","Quality Control Music/Motown Records",0.65,0.642,2,-5.332,1,0.04,0.00502,0,0.0855,0.186,111.907,4
5xeSd4HgzrYpNLEf3LfYLK,"WHATCHU KNO ABOUT ME (feat. Sexyy Red)","GLORIOUS","GloRilla,Sexyy Red",2024-10-11,149461,81,dylplut,2024-12-04T22:00:51Z,"southern hip hop,trap queen","CMG/Interscope Records",0.832,0.684,1,-4.691,1,0.359,0.00449,0,0.229,0.68,166.976,4
